input,load_seconds,pyramid_seconds,single_seconds,brightness_seconds,edges_seconds,cropped_seconds,white_balance_seconds,contrast_seconds,color_mapping_seconds,comparisons_seconds,total_seconds
suzdal_cathedral.tif,0.08881008392199874,0.9341462079901248,,5.338539500022307,6.160237249918282,0.7862543330993503,0.5326047919224948,0.7355628329096362,0.3475224169669673,0.7677750000730157,15.725584459025413
tea_foreman.tif,0.04733391699846834,0.5659042909974232,,4.7606590839568526,5.662335749948397,1.2342740410240367,0.6847082499880344,1.655005958979018,0.43311670899856836,1.049690040992573,16.147870249929838
tea_workers.tif,0.053050040965899825,0.4824252499965951,,5.726450999965891,5.572149041923694,0.603846958023496,0.48827033303678036,0.6481607079040259,0.23482804093509912,0.6361951669678092,14.480494332965463
